info,img,link,classification
"
Jornalista do Estadão: “a intenção é arruinar Flávio Bolsonaro e o governo”
",,https://www.aosfatos.org/noticias/sites-desinformam-ao-atribuir-reporter-do-estadao-falsa-declaracao/,FALSO
"
Lula vetou em 2010 vacina para meningite, doença que matou seu neto de 7 anos.
",,https://www.aosfatos.org/noticias/lula-nao-vetou-distribuicao-de-vacina-contra-meningite-posts-distorcem-informacoes/,DISTORCIDO
"
Morreu nesta segunda (4), o personagem que fez o papel do diabo vencendo Jesus em um desfile da escola de samba Gaviões da Fiel. Segundo informações, o homem morreu em um acidente automobilístico na grande São Paulo.
",,https://www.aosfatos.org/noticias/homem-que-representou-diabo-no-desfile-da-gavioes-nao-morreu-em-acidente/,FALSO
"
Ex-ministro Gustavo Bebianno diz que facada foi articulação do próprio Bolsonaro.
",,https://www.aosfatos.org/noticias/bebianno-nao-disse-que-facada-foi-armacao-de-bolsonaro-tweet-e-montagem/,FALSO
"
DESABAFO ... !!! Vejam o que o cantor Lulu Santos escreveu hoje no Jornal Diário de São Paulo.
Acordem povo Brasileiro.
Estamos sendo ridicularizados no mundo inteiro. Somos todos um bando de bobos, imbecis.
",,https://www.aosfatos.org/noticias/lulu-santos-nao-publicou-carta-do-diario-de-s-paulo-boato-de-2013-ressurge-nas-redes/,FALSO
"
Você sabia que vereadores, deputados, governadores, senadores não pagam imposto de renda! Nem contribuem com a previdência!
",,https://www.aosfatos.org/noticias/e-falso-que-politicos-nao-pagam-IR-nem-contribuem-para-a-previdencia/,FALSO
"
URGENTE ISTO FOI AGORA POUCO!!! BRASIL POSICIONA TANQUES DE GUERRA NA FRONTEIRA COM A VENEZUELA!!!
",,https://www.aosfatos.org/noticias/video-de-tanques-de-guerra-nao-foi-gravado-na-fronteira-com-venezuela/,FALSO
"
Acabou de ser anunciado no programa a voz do Brasil que, quem trabalhou entre 1995 a 2018 com carteira assinada tem direito a um abono de 1.023.00 reais, quem não sacar até 12/03/2019 perde este abono com a nova reforma da previdência, confira se você tem direito ao saque…
",,https://www.aosfatos.org/noticias/e-falso-que-reforma-da-previdencia-vai-cancelar-saque-de-abono-salarial/,FALSO
"
Ministra Damares cancela pagamento de 2.000 anistiados, entre eles FHC, Lula, Chico Buarque, Gilberto Gil. A farra acabou!
",,https://www.aosfatos.org/noticias/damares-nao-cancelou-indenizacoes-de-anistiados-politicos/,FALSO
"
Adivinha quem é a mãe dessa pobre moça drogada e perdida??? Pasmem, mas essa moça é filha da deputada Maria do Rosário, a defensora de bandidos que, segundo ela, são pobres vítimas da sociedade. Pois foram essas ""pobres vítimas da sociedade"" que transformaram a filha dela nesse zumbi, vendendo para a guria muitas drogas e bebidas.
",,https://www.aosfatos.org/noticias/mulher-que-defende-traficantes-em-video-nao-e-filha-de-maria-do-rosario/,FALSO
"
Depois de 50 anos, finalmente a BR 163, mais conhecida por TRANSAMAZÔNICA, sendo asfaltada. É o governo BOLSONARO em ação… O Exército Brasileiro está na BR-163, no Pará, para iniciar a pavimentação da rodovia, após 30 anos de promessas de todos os governos que passaram por este país.
Obras paradas há mais de 8 anos já se encontram em fase de conclusão em apenas 1 mês e meio de governo Bolsonaro.
BR 163 Pará - Antes. BR 163 Pará - Agora. Se você não divulgar o que o Exército está fazendo, a grande mídia não divulgará pra você.
",,https://www.aosfatos.org/noticias/asfaltamento-da-br-163-pelo-exercito-nao-comecou-no-governo-bolsonaro/,FALSO
"
Paulo Preto com 100 milhões ""mocozado"". Colocava até para secar. E O COAF? Não viu nada?
",,https://www.aosfatos.org/noticias/pilha-de-dinheiro-em-foto-nao-e-de-paulo-preto-mas-de-apreensao-no-mexico-em-2007/,FALSO
"
Person of the Year Time: Jair Bolsonaro, president of the Federative Republic of Brazil
",,https://www.aosfatos.org/noticias/bolsonaro-nao-foi-eleito-personalidade-do-ano-pela-revista-time/,FALSO
"
Alexandre Garcia: A questão-chave é a seguinte: Jair Bolsonaro cortou as verbas publicitárias e a mídia está agonizando como um moribundo em seus últimos dias de vida. E para piorar ainda mais, os grandes grupos de comunicação perderam seu principal informante (Bibiano).
",,https://www.aosfatos.org/noticias/site-dissemina-declaracao-falsa-de-alexandre-garcia-sobre-bebianno/,FALSO
"
Olha aí, petralhas. Dilma quer que mulheres se aposentem com 85 anos e homens com 95
",,https://www.aosfatos.org/noticias/e-falso-que-dilma-defendeu-idades-minimas-de-85-e-95-anos-para-aposentadoria/,FALSO
"
O comunicado abaixo [sobre possível retaliação do PCC na cidade de São Paulo no final de semana] é do comandante geral da PM para as unidades: companhias, batalhões e etc.....
",,https://www.aosfatos.org/noticias/autoridades-de-sp-desmentem-alertas-sobre-ataques-do-pcc-no-fim-de-semana/,FALSO
"
Que bonito hein, PT??? Quando foi que essa senhora [Aleida March] trabalhou no Brasil??? A profissão dela era ser amiguinha do Lula???
",,https://www.aosfatos.org/noticias/viuva-de-che-guevara-nao-recebe-pensao-do-brasil-boato-de-2014-ressurge-nas-redes/,FALSO
"
Dinheiro da milícia do Rio de Janeiro ligado ao Flávio Bolsonaro, vulgo Flávinho do PSL, já denunciado pelo ministério público, tinha enterrado no quintal da casa de um miliciano em São Gonçalo - RJ vários sacos plásticos com dinheiro , a quantia chega a R$ 1.545.939,85. Mais uma vez parabéns aos eleitores do BOZZO!
",,https://www.aosfatos.org/noticias/ex-vereador-que-tinha-r-15-milhao-enterrados-nao-tem-relacao-com-flavio-bolsonaro/,FALSO
"
Um dia antes de sua morte, Boechat faz piada com a volta de Jesus. Fizeram chacota com o nome do filho de Deus.
",,https://www.aosfatos.org/noticias/video-de-boechat-em-2011-viraliza-como-se-fosse-da-vespera-da-morte-do-jornalista/,FALSO
"
Dilma Rousseff: Me senti pertinha do Elvis!!!
",,https://www.aosfatos.org/noticias/dilma-nao-confundiu-john-lennon-com-elvis-presley-no-instagram-legenda-e-falsa/,FALSO
"
URGENTE URGENTE URGENTE OLHA A PEDALADA FEITA NA PREVIDÊNCIA SOCIAL - BOLSONARO RETIRA MAIS DE R$ 600 BILHÕES DO INSS E TRANSFERE PARA OUTRAS PASTAS.
Isso é uma Pedalada feita na Previdência Social. Retira mais de R$ 600 bilhões do INSS e transfere para outras pastas. Pastas que não são são mencionadas no Decreto.
Me ajudem, entendi errado ou é isso mesmo, transferiram mais de 600 bilhões do INSS Pra outras áreas? E ainda querem nos convencer que precisam fazer reformas na previdência?!
",,https://www.aosfatos.org/noticias/decreto-de-bolsonaro-nao-retirou-mais-de-r-600-bilhoes-da-previdencia/,FALSO
"
É uma favela? NÃO, é a USP (Universidade de São Paulo), onde estava aquartelada a esquerda ‘democrática’ que insistia em ‘consertar’ o país. Se não respeitam o patrimônio PÚBLICO, como irão ‘consertar’ o Brasil?
",,https://www.aosfatos.org/noticias/foto-antiga-de-predio-pichado-circula-nas-redes-como-se-mostrasse-a-usp/,FALSO
"
PODEM CONFERIR NO GOOGLE. Bolsa Ditadura: Você sabia que 20 mil anistiados, entre eles, Chico Buarque, Gilberto Gil, Caetano Veloso, Marieta Severo, Taiguara, Lula, Zé Dirceu, FHC, recebem o Bolsa Ditadura mensalmente e são isentos de pagar Imposto de Renda? Tudo pago por nós, otários!
",,https://www.aosfatos.org/noticias/nao-e-verdade-que-governo-paga-bolsa-ditadura-20-mil-anistiados-politicos/,FALSO
"
Bolsonaro: Não sei porque tanto mi mi mi. Foi apenas mais uma mulher negra que tombou! É a vida, amigo!
",,https://www.aosfatos.org/noticias/bolsonaro-nao-disse-que-marielle-foi-apenas-mais-uma-mulher-negra-que-tombou/,FALSO
"
URGENTÍSSIMO: China manda recado aos EUA e ao mundo, preparem-se para tudo, iremos entrar em uma Terceira Guerra Mundial
",,https://www.aosfatos.org/noticias/presidente-da-china-nao-declarou-guerra-mundial-legendas-em-video-sao-falsas/,FALSO
"
Jean Wyllys se aposenta com salário integral após oito anos.
",,https://www.aosfatos.org/noticias/nao-e-verdade-que-jean-wyllys-vai-receber-aposentadoria-da-camara/,FALSO
"
Paulo Guedes: Concordo com Bolsonaro que filho de pobre tem tara por fazer faculdade. Se não tem dinheiro para pagar, não venha dar despesa para o governo! Faça outra coisa da vida!
",,https://www.aosfatos.org/noticias/paulo-guedes-nao-disse-que-filho-de-pobre-tem-tara-por-fazer-faculdade/,FALSO
"
URGENTE: OAB não cobra punição dos responsáveis pela tragédia em Brumadinho, mas ameaça EXPULSAR quem advogar de graça para as vítimas do desastre.
",,https://www.aosfatos.org/noticias/oab-nao-ameacou-expulsar-quem-advogar-de-graca-para-familias-de-vitimas-de-brumadinho/,FALSO
"
URGENTE! Morre bombeiro que resgatou 4 sobreviventes em Brumadinho-MG
",,https://www.aosfatos.org/noticias/morte-de-bombeiro-durante-resgate-em-brumadinho-e-noticia-falsa/,FALSO
"
Marina Silva, ministra do governo Dilma do PT, na época, deu autorização para o funcionamento das barragens. É mais uma responsáveis pelas mortes e perdas em Mariana e Brumadinho.
Então você foi ministra do Meio Ambiente quando construíram a barragem de Brumadinho e agora que ela estourou a culpa é do Bolsonaro.
",,https://www.aosfatos.org/noticias/marina-silva-nao-licenciou-barragens-de-brumadinho-e-mariana-permissao-veio-do-governo-de-Minas/,FALSO
"
Olha o dono da pousada de Brumadinho
",,https://www.aosfatos.org/noticias/video-de-jornalista-viraliza-nas-redes-como-se-fosse-de-vitima-de-Brumadinho/,FALSO
"
A JUSTIÇA no Brasil é uma vergonha. Olha o que a juíza posta na sua página.
",,https://www.aosfatos.org/noticias/juiza-carolina-lebbos-nao-publicou-lula-preso-hoje-preso-amanha-preso-sempre-no-facebook/,FALSO
"
O amigo do meio está foragido, procurado pelo assassinato da Marielle
",,https://www.aosfatos.org/noticias/homem-em-foto-com-jair-e-flavio-bolsonaro-e-ator-de-tropa-de-elite-nao-miliciano-foragido/,FALSO
"
Porque as mídias de esquerda não comentam que a mãe e a irmã de Adélio trabalhavam no gabinete de Maria do Rosário?
",,https://www.aosfatos.org/noticias/mae-e-irma-do-agressor-de-bolsonaro-nao-trabalharam-com-maria-do-rosario/,FALSO
"
Sabia que o processo da Vale pelo crime ambiental de Mariana estacionou há 3 anos no TRF4 e o de Lula foi julgado a toque de caixa
",,https://www.aosfatos.org/noticias/trf-4-nao-tem-acao-contra-vale-pelo-desastre-de-mariana-comparacao-em-posts-e-falsa/,FALSO
"
Não serão punidos, infelizmente, graças ao decreto assinado em 2015 por Dilma Rousseff que considera rompimento de barragens, desastres NATURAIS.
",,https://www.aosfatos.org/noticias/decreto-de-dilma-nao-impediu-punicao-de-empresas-por-desastres-em-barragens/,FALSO
"
Michelle Bolsonaro: Pedi com os olhos cheios de lágrimas para o Ministro da Agricultura o envio de veterinários para cuidar dos animais que estavam sendo esquecidos, ele disponibilizou cerca de 100 médicos veterinários que já estão em Brumadinho dando auxílio na recuperação dos animais que sobreviveram, muitos animais estão bem debilitados, mas os veterinários afirmam que poucos correm riscos de vida.
",,https://www.aosfatos.org/noticias/e-falso-que-primeira-dama-pediu-ao-governo-envio-de-veterinarios-para-resgatar-animais-em-brumadinho/,FALSO
"
Uma fonte ligada a ABIN confirmaram nessa tarde que a Polícia Rodoviária Federal deteve nessa tarde, próxima a cidade de Itaguará, cerca de 68 km de Brumadinho, um venezuelano e um cubano. (...)
",,https://www.aosfatos.org/noticias/PRF-nao-prendeu-cubano-e-venezuelano-por-suspeita-de-terrorismo-em-Brumadinho/,FALSO
"
Rompimento da barragem lá em Brumadinho
",,https://www.aosfatos.org/noticias/videos-de-desastres-em-laos-e-em-mato-grosso-sao-atribuidos-brumadinho-nas-redes/,FALSO
"
Parece que os novos deputados que assumem no dia 1º de fevereiro perdem a imunidade parlamentar
Esse cara [Adélio Bispo] frequentava o gabinete do deputado federal Jean Wyllys lá em Brasília
O Rodrigo Maia escondeu a informação de quem fez a inscrição, quem fez a entrada
",,https://www.aosfatos.org/noticias/video-e-posts-tentam-vincular-jean-wyllys-adelio-usando-informacoes-falsas/,FALSO
"
Existem rumores de que a renúncia ao mandato do deputado federal Jean wyllys nada tem a ver com as falsas ameaças de morte que o deputado anunciou em entrevista. A verdade é que: as ""investigações da PF"" encontraram provas robustas de desvios que ultrapassam mais de 100 milhões em projetos sociais, entre outras irregularidades onde o deputado está envolvido ativamente, algo que poderá incriminá-lo. São desvios de verbas públicas destinadas à ""movimentos sociais e recebimentos irregulares"" nos quais envolveu, MST, CUT, UNE, estes movimentos estão no esquema que é um escândalo desde 2006!!!
",,https://www.aosfatos.org/noticias/e-falso-que-jean-wyllys-desistiu-de-mandato-por-conta-de-investigacao-sobre-desvio-de-verbas/,FALSO
"
Lula dá vexame na Suíça, fica bêbado, se mija todo e os assessores tiveram que o levar discretamente embora para o hotel. Ministra [Dilma] fica profundamente envergonhada.
",,https://www.aosfatos.org/noticias/lula-nao-estava-bebado-nem-urinou-na-calca-em-davos-boato-de-2009-ressurge-nas-redes/,FALSO
"
Eleitores de Bolsonaro, se Flávio Bolsonaro cair quem assume a vaga é Lindbergh Farias. Entenderam porque a tramoia sobre ele?
",,https://www.aosfatos.org/noticias/e-falso-que-lindbergh-assume-vaga-no-senado-se-flavio-bolsonaro-perder-mandato/,FALSO
"
Sabe os milicianos que foram presos? Olha só quem estava na festa de aniversário deles
",,https://www.aosfatos.org/noticias/pms-em-foto-com-flavio-e-jair-bolsonaro-nao-sao-os-milicianos-suspeitos-da-morte-de-marielle/,DISTORCIDO
"
Jair Bolsonaro: [em] 2009 [tinha na] conta bancária 5 mil, 1 casa, 2 carros, 1 mobilete, 2 bicicletas e 6 varas de pescar. [Em] 2019 [tinha na] conta bancária 18 milhões, 8 casas, 9 carros, moto aquática, 12 apartamentos e investimentos milionários.
",,https://www.aosfatos.org/noticias/meme-usa-informacoes-falsas-ao-comparar-patrimonio-de-bolsonaro/,FALSO
"
Quem lembra? Promotores do MPRJ se reúnem em defesa de Dilma contra o “golpe”. São os mesmos que acusam Flávio.
",,https://www.aosfatos.org/noticias/promotores-em-foto-de-ato-pro-dilma-nao-sao-os-mesmos-que-investigam-flavio-bolsonaro/,FALSO
"
O PT criou 9 vice presidências com salários de R$ 61,5 mil. 27 diretorias com salários de R$ 47,7 mil. 11 cargos de gerente geral com salários de R$ 47,7 mil. Cada gerente geral e diretor indicam 4 gerentes executivos com salários de R$ 36,3 mil. Cada gerente executivo indica 4 gerentes de soluções com salários de R$ 24 mil. Todos de livre nomeação, sem concurso público, para abrigar seus “competentes” militantes.
",,https://www.aosfatos.org/noticias/texto-viral-tem-dados-falsos-sobre-cargos-criados-no-BB-em-governos-petistas/,FALSO
"
A moral da Gleisi na França está excelente
",,https://www.aosfatos.org/noticias/capa-da-revista-charlie-hebdo-com-gleisi-hoffmann-e-montagem/,FALSO
"
Governos anteriores gastaram milhões em bloqueadores de sinal de celular [em presídios], e não resolveram o problema. Aí vem Sergio Moro e simplesmente tira as tomadas, problema resolvido.
",,https://www.aosfatos.org/noticias/moro-nao-retirou-tomadas-de-presidios-medida-e-parte-de-lei-sancionada-no-Ceara/,FALSO
"
Gleisi Hoffman: Vamos mostrar quem luta pela paz! Coloque uma faixa bem grande na sua casa com os dizeres: “Residência livre de armas”
",,https://www.aosfatos.org/noticias/gleisi-nao-propos-faixas-com-frase-residencia-livre-de-armas-tweet-e-falso/,FALSO
"
O Dr. Gupta diz que ninguém deve morrer de câncer, exceto sem atenção.
",,https://www.aosfatos.org/noticias/cortar-acucar-ou-tomar-limao-e-oleo-de-coco-nao-curam-cancer-texto-traz-informacoes-falsas/,FALSO
"
Afrontando o governo Federal , o governador da Bahia Rui Costa (PT) se autodeclara novo “Presidente da República do Nordeste do Brasil”
",,https://www.aosfatos.org/noticias/governador-da-bahia-nao-disse-que-e-o-presidente-da-republica-do-nordeste-do-brasil/,FALSO
"
Ernesto Araújo: Não é hora de combater a fome, a miséria, muito menos o analfabetismo. É hora de combater o PT e o comunismo. Vamos juntos!
",,https://www.aosfatos.org/noticias/ernesto-araujo-nao-postou-que-combater-o-pt-e-mais-importante-que-erradicar-miseria-tweet-e-falso/,FALSO
"
Governo Bolsonaro em 7 dias de governo tira meio milhão de pessoas da pobreza: medo da auditoria causa debandada de beneficiários do Bolsa Família
",,https://www.aosfatos.org/noticias/nao-e-verdade-que-520-mil-usuarios-sairam-do-bolsa-familia-por-medo-de-auditoria-de-bolsonaro/,FALSO
"
O que mais impressiona, no entanto, é que antes dele ocupar este cargo, quem ocupava era um Petista indicado - dizem -, desqualificado, e que ganhava não 37, mas 100 mil reais! Como não ficamos sabendo disso? Ainda bem que, após duas décadas de silêncio, a mídia começou a trabalhar.
",,https://www.aosfatos.org/noticias/BB-nega-que-filho-de-Mourao-substituira-petista-que-ganhava-100-mil-posts-tem-informacao-falsa/,FALSO
"
DÁ-LHE SERGIO MORO! 60 chefes do crime organizado do Ceará, levados para a Prisão Federal. Aos poucos o Super Ministro da Justiça mostra sua força. Notem que todos estão saudáveis, prontos para fazerem estradas e ferrovias
",,https://www.aosfatos.org/noticias/e-falso-que-Moro-transferiu-60-criminosos-do-ceara-para-presidios-federais-foto-usada-em-post-e-de-2017/,FALSO
"
Promotor manda prender lutadora de UFC que reagiu a assalto e espancou criminoso no Rio de Janeiro
",,https://www.aosfatos.org/noticias/nao-e-verdade-que-promotor-pediu-prisao-de-lutadora-de-MMA-que-reagiu-assalto-no-rio/,FALSO
"
Papa Francisco envia bênção apostólica ao Presidente Jair Bolsonaro
",,https://www.aosfatos.org/noticias/sites-distorcem-ao-dizer-que-papa-enviou-bencao-apostolica-para-bolsonaro/,DISTORCIDO
"
URGENTE! Ministro Paulo Guedes acaba de anunciar o fim do BOLSA-BANDIDO, o auxílio reclusão!!
",,https://www.aosfatos.org/noticias/e-falso-que-paulo-guedes-anunciou-o-fim-do-auxilio-reclusao/,FALSO
"
Parabéns a OAB, que para intensificar a sua fiscalização ao Governo Bolsonaro irá permitir ao Deputado Tulho Gadeia, namorado de Fatima Bernandes, a sua inscrição sem a necessidade de realização da prova no Exame da Ordem, dada sua agenda, Deputado tem dificuldade na aprovação.
",,https://www.aosfatos.org/noticias/oab-nao-emitiu-inscricao-para-deputado-sem-passar-pelo-exame-de-ordem/,FALSO
"
Nem Olinda, nem Salvador, nem Rio de Janeiro… Presidente Jair Bolsonaro assina decreto cortando verba do carnaval e parada gay em todo o Brasil. O decreto já cancela o carnaval de 2019.
",,https://www.aosfatos.org/noticias/e-falso-que-decreto-de-bolsonaro-cortou-verbas-para-carnaval-e-paradas-lgbti/,FALSO
"
A esposa do Mourão foi muito criticada pelo vestido dela! Segue o currículo dela!
",,https://www.aosfatos.org/noticias/curriculo-de-professora-universitaria-do-amazonas-e-atribuido-a-mulher-do-vice-presidente-mourao/,FALSO
"
PT boicotará posse de Bolsonaro fazendo ‘posse simbólica’ para Lula no dia 1° de janeiro
Por falta de público, ‘Posse simbólica de Lula’ é cancelada em Curitiba
",,https://www.aosfatos.org/noticias/pt-nao-convocou-posse-simbolica-de-lula-nem-cancelou-evento-por-falta-de-publico/,FALSO
"
ATENÇÃO: os jornalistas NÃO ESTÃO sofrendo restrição no trabalho!
",,https://www.aosfatos.org/noticias/site-engana-ao-dizer-que-nao-ha-restricoes-jornalistas-na-posse-de-bolsonaro/,FALSO
"
O PT entrou com uma liminar, pedindo a anulação do Projeto do Bolsonaro com Israel para acabar com a seca do Nordeste, “a seca no Nordeste é cultural, quase um patrimônio, e não deve ser destruída”, disse Gleisi Hoffmann.
",,https://www.aosfatos.org/noticias/e-falso-que-pt-pediu-liminar-para-barrar-projeto-de-dessalinizacao-de-bolsonaro/,FALSO
"
Numa rara fotografia, a imagem do herói de guerra cubano Che Guevara em batalha, lutando ferozmente contra um inimnigo muito superior e armado até os dentes. Ele saiu vitorioso. Só para lembrar que foi na revolução comunista que implantou a democracia em CUBA, que se tornou um dos países mais prósperos e adiantados do mundo.
",,https://www.aosfatos.org/noticias/foto-de-che-guevara-executando-mulheres-e-na-verdade-de-peca-teatral-nos-eua/,FALSO
"
#BOOMBAA! BOLSONARO DESCOBRE KE CASAMENTO DE PRETA GIL FOI PAGO COM A LEI ROUANET! PASMEM 2 MILHÕES E 200 MIL!
",,https://www.aosfatos.org/noticias/casamento-de-preta-gil-nao-foi-pago-com-a-lei-rouanet-boato-de-2015-volta-as-redes/,FALSO
"
João de Deus tem 20 anos de filiação ao PT, por isso as feministas estão caladas, santa hipocrisia…
",,https://www.aosfatos.org/noticias/joao-de-deus-nao-era-filiado-ao-pt-nem-doou-para-campanha-de-bolsonaro/,FALSO
"
O PT foi tão bom para o trabalhador, mas tão bom, que o salário mínimo é menor que o auxílio-reclusão. No governo do PT, o ladrão ganha mais do que o trabalhador.
",,https://www.aosfatos.org/noticias/auxilio-reclusao-nao-foi-criado-pelo-PT-e-raramente-supera-o-salario-minimo/,FALSO
"
A polícia encontrou grande quantidade de dinheiro enterrada no quintal de vereador de Igarapava (SP). É tanto dinheiro que nem coube numa foto — o vereador é da facção, ops, da seita, ops, do partido do Bolsoasno. Mas a CBN não achou por bem dar na manchete
",,https://www.aosfatos.org/noticias/ex-vereador-que-tinha-r-15-milhao-enterrados-no-quintal-foi-do-psl-e-do-pt-posts-omitem-filiacoes/,DISTORCIDO
"
Contra fotos (ops) fatos, não há argumentos… Juiz Marco Aurélio e seu amigo Fidel.
",,https://www.aosfatos.org/noticias/homem-em-foto-com-Fidel-Castro-e-o-jornalista-Ricardo-Noblat-nao-o-ministro-Marco-Aurelio/,FALSO
"
Bolsonaro ganhou as eleições com 55% e agora sua aprovação é de 75%, ou seja, houve um aumento de 20%. Mas fica a pergunta; 20% dos eleitores de Haddad mudaram de opinião ou houve fraude nas eleições?
",,https://www.aosfatos.org/noticias/postagem-distorce-pesquisa-cni-ibope-para-sugerir-que-houve-fraude-nas-eleicoes/,DISTORCIDO
"
Mayra Dias grita Lula Livre durante Miss Universo e é desclassificada.
",,https://www.aosfatos.org/noticias/brasileira-nao-saiu-do-miss-universo-por-gritar-lula-livre-satira-e-tratada-como-verdade/,FALSO
"
Sr. Cesare Batista recebe mensalmente uma Pensão de Perseguido Político concedido pela Comissão da Verdade, ou seja ele por ser militante de 70 na Itália recebeu uma pensão no Brasil. É para acabar ! R$ 31.845,00.
",,https://www.aosfatos.org/noticias/cesare-battisti-nao-recebe-pensao-concedida-pela-comissao-da-verdade/,FALSO
"
Após Coaf revelar esquemas dos Bolsonaros, Sergio Moro demite o cara que investigou a família do seu chefe.
",,https://www.aosfatos.org/noticias/site-distorce-ao-dizer-que-Moro-demitiu-presidente-do-Coaf-apos-investigacao/,DISTORCIDO
"
Petista atira e mata cristãos! Isto a imprensa comunista não fala!!!
",,https://www.aosfatos.org/noticias/atirador-de-campinas-nao-era-filiado-ao-pt/,FALSO
"
Uma bela foto feita pelo padre e paroquianos da Catedral de Campinas / SP. Isso custou cinco vidas.
Tragédia em Campinas. Paroquianos e sacerdote em pose irresponsável, fazendo apologia à violência dentro da igreja. Quem planta o ódio não pode colher amor, né?
",,https://www.aosfatos.org/noticias/foto-e-falsamente-atribuida-a-padre-e-fieis-da-catedral-de-campinas-e-os-associa-a-armas-e-a-bolsonaro/,FALSO
"
Lewandowski: Uma vez comunista, sempre comunista.
",,https://www.aosfatos.org/noticias/lewandowski-nao-era-do-movimento-revolucionario-8-de-outubro-na-ditadura/,FALSO
"
Príncipe Harry fez questão de conhecer Fernando Haddad e enviou uma carta ao presidente Lula
",,https://www.aosfatos.org/noticias/e-falso-que-principe-harry-encontrou-haddad-e-mandou-carta-para-lula/,FALSO
"
Marisa Letícia foi empregada doméstica e dona de casa. Deixou herança de R$ 11 milhões.
",,https://www.aosfatos.org/noticias/marisa-leticia-nao-deixou-heranca-de-11-milhoes-valor-corresponde-ao-patrimonio-dela-e-de-lula/,FALSO
"
Jovem brasileira Camila Ferraz participou da Olimpíada de matemática da Universidade de Yale representando o Colégio Militar de Brasília e tirou medalha de ouro.
",,https://www.aosfatos.org/noticias/aluna-do-colegio-militar-nao-ganhou-premio-de-matematica-fotos-em-posts-sao-de-atriz-porno/,FALSO
"
Governo ficha-suja: mais da metade dos ministros [de Bolsonaro] tem problema com a Justiça.
",,https://www.aosfatos.org/noticias/cinco-dos-20-ministros-anunciados-por-bolsonaro-sao-reus-ou-investigados-nao-mais-da-metade/,DISTORCIDO
"
Petistas disseram que Jair Messias Bolsonaro PRESTAR continência ao Sr. John Bolton, da Agência Nacional de Segurança dos EEUU era subserviência aos americanos. Ajoelhar e fazer um ""boquete"" para Hugo Chávez seria o que então???
",,https://www.aosfatos.org/noticias/foto-de-lula-ajoelhado-ante-chavez-e-montagem-na-original-os-dois-se-abracam/,FALSO
"
Polícia federal.Porto de Santos. 60 baús de medicamentos cheios de bilhões de dolares. Nosso dinheiro do mais médicos que vai para Cuba e agora volta para financiar guerrilha armada do PT. Mais de vinte petistas preso em flagrante. Repassem. Repassem para o Brasil Inteiro saber o que eles fizeram com o nosso Brasil, e o destino da maldade que seria usado esse dinheiro! Disfarçados de etiquetas de medicamentos. Cheios de Dólares para espanto dos policiais.
",,https://www.aosfatos.org/noticias/pf-nao-interceptou-remessa-de-dolares-de-cuba-ao-pt-em-caixas-de-medicamento/,FALSO
"
O povo do Rio de Janeiro deve dar uma chance a Pezão como governador para ele dar continuidade ao legado de investimentos iniciado por Cabral. Com relação ao 2°turno da eleição federal, Aécio representa a honestidade que o Brasil precisa. #Aecio45 #Pezao15
",,https://www.aosfatos.org/noticias/tweet-de-bolsonaro-favor-de-pezao-e-montagem-posts-nao-passavam-de-140-caracteres-em-2014/,FALSO
"
Você sabia que 2% de toda arrecadação do veículo do Mercosul será destinado para a Entidade Internacional do Mercosul a RENAC, você sabe o que é a RENAC ? (…) RENAC é Reconstrucción Nacional de Cuba.
",,https://www.aosfatos.org/noticias/cuba-nao-recebe-parte-da-arrecadacao-com-placas-do-mercosul-no-brasil/,FALSO
"
Comissão de Direitos Humanos manda prender jovem que agrediu assaltante em MG
",,https://www.aosfatos.org/noticias/e-falso-que-comissao-de-direitos-humanos-mandou-prender-estudante-que-bateu-em-assaltante-em-mg/,FALSO
"
Todo produto encaixado (leite, creme de leite, leite condensado, achocolatado, etc.) tem uma dessas imagens abaixo que fica no fundo da caixa. A que tem uma ""barrinha colorida"" é produto que já venceu, voltou para o fabricante e colocaram mais produtos para reaproveitar voltou para o mercado. A que não tem, é produto novo, que ainda não venceu e está ótimo para consumo.
",,https://www.aosfatos.org/noticias/barra-colorida-na-caixa-de-leite-e-teste-de-impressao-da-embalagem-nao-sinal-de-produto-vencido/,FALSO
"
Nota antigas de US$ 100 serão recolhidas
",,https://www.aosfatos.org/noticias/notas-antigas-de-us-100-nao-deixarao-de-ser-aceitas-cedulas-valem-por-tempo-indeterminado/,FALSO
"
Bolsonaro se aposentou do Exército com atestado de insanidade mental
",,https://www.aosfatos.org/noticias/nao-e-verdade-que-bolsonaro-usou-atestado-de-insanidade-para-se-aposentar-no-exercito/,FALSO
"
Segundo o embaixador da China no Brasil, Li Jinzhang, quem invadiu área de pesca Chinesa foi o barco brasileiro Oceano Pesca I; mesmo estando na costa do Brasil, já que no Governo Dilma foi assinado um tratado onde o Brasil cedeu por 25 anos parte da costa brasileira para pesca chinesa incluindo com exclusividade a pesca do atum. ENTENDERAM POVO GADO OU PRECISO DESENHAR?
",,https://www.aosfatos.org/noticias/dilma-nao-cedeu-area-da-costa-brasileira-para-china-publicacao-inventa-fatos-sobre-ataque-a-barco-do-RN/,FALSO
"
Termo “black friday” tem origem na escravidão
",,https://www.aosfatos.org/noticias/termo-black-friday-nao-tem-nada-ver-com-escravidao-e-surgiu-apos-abolicao-nos-eua/,FALSO
